CustomerInfo,StockCode,BuySell,TradeCount,TradeSize,Consideration,AvgPx
00003697890OSG1,G13_RY,B,3,150000,177000.0,1.18
00003697891OSG1,G13_RY,B,4,150000,177000.0,1.18
00003716886OSG1,ME8U_RY,S,133,57300,112308.0,1.96
00003722027OSG1,ME8U_RY,S,1,6100,11895.0,1.95
00003722878OSG1,ME8U_RY,S,1,7400,14430.0,1.95
00003754901OSG1,S08_RY,S,14,150000,192000.0,1.28
00003757369OSG1,C31_RY,B,5,34200,106704.0,3.12
00003759075OSG1,ME8U_RY,S,53,150000,291000.0,1.94
00003759953OSG1,ME8U_RY,S,1,150000,291000.0,1.94
00003760033OSG1,Y92_RY,B,20,500000,337500.0,0.675
00003760036OSG1,Y92_RY,B,9,100000,67500.0,0.675
00003760251OSG1,ME8U_RY,S,25,160400,309572.0,1.93
00003760268OSG1,C61U_RY,S,7,97000,161990.0,1.67
00003762400OSG1,Z74_RY,S,40,136400,420112.0,3.08
00003762403OSG1,Z74_RY,S,53,154000,474320.0,3.08
00003764427OSG1,Z74_RY,S,68,217600,668032.0,3.07
00003764443OSG1,Z74_RY,S,75,217600,670208.0,3.08
00003764461OSG1,Z74_RY,S,7,225000,690750.0,3.07
00003765586OSG1,C31_RY,B,11,32300,100776.0,3.12
00003765782OSG1,D5IU_RY,B,14,125000,39375.0,0.315
00003765846OSG1,C31_RY,B,76,63100,197503.0,3.13
00003766675OSG1,Z74_RY,S,9,54900,167994.0,3.06
00003766717OSG1,G13_RY,B,1,150000,178500.0,1.19
00003766720OSG1,G13_RY,B,1,150000,180000.0,1.2
00003767119OSG1,Z74_RY,S,3,17100,52155.0,3.05
00003767927OSG1,C61U_RY,B,2,3800,6232.0,1.64
00003768870OSG1,Z74_RY,S,13,46300,140752.0,3.04
00003769005OSG1,A17U_RY,B,18,26100,68643.0,2.63
00003769069OSG1,C61U_RY,B,4,26200,43230.0,1.65
00003769250OSG1,C31_RY,B,30,50000,156500.0,3.13
00003769330OSG1,T39_RY,B,24,27400,70966.0,2.59
00003769332OSG1,T39_RY,B,7,19200,49728.0,2.59
00003769488OSG1,Z25_RY,S,2,5000,7800.0,1.56
00003769586OSG1,T39_RY,B,14,11900,30940.0,2.6
00003769921OSG1,T39_RY,B,4,100000,260000.0,2.6
00003770285OSG1,Z74_RY,S,16,130300,394809.0,3.03
00003770301OSG1,T39_RY,S,11,4200,10962.0,2.61
00003770329OSG1,J36_RY,B,1,100,6345.0,63.45
00003770330OSG1,M04_RY,S,3,1000,2299.9999999999995,2.2999999999999994
00003770332OSG1,Z74_RY,B,6,36600,110532.0,3.02
00003770339OSG1,C61U_RY,S,1,26200,43230.0,1.65
00003770340OSG1,C61U_RY,S,2,125000,207500.0,1.66
00003770341OSG1,C31_RY,S,16,150000,472500.0,3.15
00003770342OSG1,C31_RY,S,12,47100,148836.0,3.16
00003770346OSG1,A17U_RY,S,9,74700,197208.0,2.64
00003770347OSG1,A17U_RY,S,2,150000,397500.0,2.65
00003770348OSG1,A17U_RY,S,1,150000,397500.0,2.65
00003770349OSG1,A17U_RY,S,1,150000,397500.0,2.65
00003770353OSG1,A17U_RY,B,7,74100,195624.0,2.64
00003770364OSG1,M04_RY,S,1,500,1190.0,2.38
00003770365OSG1,Z74_RY,B,7,130700,396021.0,3.03
00003770366OSG1,Z74_RY,B,1,450000,1363500.0,3.03
00003770367OSG1,M04_RY,S,3,500,1195.0,2.39
00003770369OSG1,D5IU_RY,S,3,125000,39375.0,0.315
00003770376OSG1,Z74_RY,S,103,440300,1334109.0,3.03
00003770378OSG1,C31_RY,B,79,150000,472500.0,3.15
00003770379OSG1,A17U_RY,S,1,200000,528000.0,2.64
00003770380OSG1,Z25_RY,B,1,5000,7800.0,1.56
00003770382OSG1,Y92_RY,S,22,600000,414000.0,0.69
00003770387OSG1,T39_RY,B,1,100,260.0,2.6
00003770388OSG1,T39_RY,B,1,100,260.0,2.6
00003770389OSG1,T39_RY,B,1,100,260.0,2.6
00003770390OSG1,T39_RY,B,1,100,260.0,2.6
00003770391OSG1,T39_RY,B,1,100,260.0,2.6
00003770392OSG1,T39_RY,B,1,100,260.0,2.6
00003770393OSG1,T39_RY,B,1,100,260.0,2.6
00003770394OSG1,T39_RY,B,1,100,260.0,2.6
00003770395OSG1,T39_RY,B,1,100,260.0,2.6
00003770396OSG1,T39_RY,B,1,100,260.0,2.6
00003770397OSG1,T39_RY,B,1,100,260.0,2.6
00003770398OSG1,T39_RY,B,1,100,260.0,2.6
00003770399OSG1,T39_RY,B,1,100,260.0,2.6
00003770400OSG1,T39_RY,B,1,100,260.0,2.6
00003770401OSG1,T39_RY,B,1,100,260.0,2.6
00003770402OSG1,T39_RY,B,1,100,260.0,2.6
00003770403OSG1,T39_RY,B,1,100,260.0,2.6
00003770404OSG1,T39_RY,B,1,100,260.0,2.6
00003770405OSG1,T39_RY,B,1,100,260.0,2.6
00003770406OSG1,T39_RY,B,1,100,260.0,2.6
00003770407OSG1,T39_RY,B,1,100,260.0,2.6
00003770408OSG1,T39_RY,B,1,100,260.0,2.6
00003770409OSG1,T39_RY,B,1,100,260.0,2.6
00003770410OSG1,T39_RY,B,1,100,260.0,2.6
00003770411OSG1,T39_RY,B,1,100,260.0,2.6
00003770412OSG1,T39_RY,B,1,100,260.0,2.6
00003770413OSG1,T39_RY,B,1,100,260.0,2.6
00003770414OSG1,T39_RY,B,1,100,260.0,2.6
00003770415OSG1,T39_RY,B,1,100,260.0,2.6
00003770416OSG1,T39_RY,B,1,100,260.0,2.6
00003770417OSG1,T39_RY,B,1,100,260.0,2.6
00003770418OSG1,T39_RY,B,1,100,260.0,2.6
00003770419OSG1,T39_RY,B,1,100,260.0,2.6
00003770420OSG1,T39_RY,B,1,100,260.0,2.6
00003770421OSG1,T39_RY,B,1,100,260.0,2.6
00003770422OSG1,T39_RY,B,1,100,260.0,2.6
00003770423OSG1,T39_RY,B,1,100,260.0,2.6
00003770424OSG1,T39_RY,B,1,100,260.0,2.6
00003770425OSG1,T39_RY,B,1,100,260.0,2.6
00003770426OSG1,T39_RY,B,1,100,260.0,2.6
00003770427OSG1,T39_RY,B,1,100,260.0,2.6
00003770428OSG1,T39_RY,B,1,100,260.0,2.6
00003770429OSG1,T39_RY,B,1,100,260.0,2.6
00003770430OSG1,T39_RY,B,1,100,260.0,2.6
00003770431OSG1,T39_RY,B,1,100,260.0,2.6
00003770432OSG1,T39_RY,B,1,100,260.0,2.6
00003770433OSG1,T39_RY,B,1,100,260.0,2.6
00003770434OSG1,T39_RY,B,1,100,260.0,2.6
00003770435OSG1,T39_RY,B,1,100,260.0,2.6
00003770436OSG1,T39_RY,B,1,100,260.0,2.6
00003770437OSG1,T39_RY,B,1,100,260.0,2.6
00003770438OSG1,T39_RY,B,1,100,260.0,2.6
00003770439OSG1,T39_RY,B,1,100,260.0,2.6
00003770440OSG1,T39_RY,B,1,100,260.0,2.6
00003770441OSG1,T39_RY,B,1,100,260.0,2.6
00003770442OSG1,T39_RY,B,1,100,260.0,2.6
00003770443OSG1,T39_RY,B,1,100,260.0,2.6
00003770444OSG1,T39_RY,B,1,100,260.0,2.6
00003770445OSG1,T39_RY,B,1,100,260.0,2.6
00003770446OSG1,T39_RY,B,1,100,260.0,2.6
00003770447OSG1,T39_RY,B,1,100,260.0,2.6
00003770448OSG1,T39_RY,B,1,100,260.0,2.6
00003770449OSG1,T39_RY,B,1,100,260.0,2.6
00003770450OSG1,T39_RY,B,1,100,260.0,2.6
00003770451OSG1,T39_RY,B,1,100,260.0,2.6
00003770452OSG1,T39_RY,B,1,100,260.0,2.6
00003770453OSG1,T39_RY,B,1,100,260.0,2.6
00003770454OSG1,T39_RY,B,1,100,260.0,2.6
00003770455OSG1,T39_RY,B,1,100,260.0,2.6
00003770456OSG1,T39_RY,B,1,100,260.0,2.6
00003770457OSG1,T39_RY,B,1,100,260.0,2.6
00003770458OSG1,T39_RY,B,1,100,260.0,2.6
00003770459OSG1,T39_RY,B,1,100,260.0,2.6
00003770460OSG1,T39_RY,B,1,100,260.0,2.6
00003770461OSG1,T39_RY,B,1,100,261.0,2.61
00003770462OSG1,T39_RY,B,1,100,261.0,2.61
00003770463OSG1,T39_RY,B,1,100,261.0,2.61
00003770464OSG1,T39_RY,B,1,100,261.0,2.61
00003770465OSG1,T39_RY,B,1,100,261.0,2.61
00003770466OSG1,T39_RY,B,1,100,261.0,2.61
00003770467OSG1,T39_RY,B,1,100,261.0,2.61
00003770468OSG1,T39_RY,B,1,100,261.0,2.61
00003770469OSG1,T39_RY,B,1,100,261.0,2.61
00003770470OSG1,T39_RY,B,1,100,261.0,2.61
00003770471OSG1,T39_RY,B,1,100,261.0,2.61
00003770472OSG1,T39_RY,B,1,100,261.0,2.61
00003770473OSG1,T39_RY,B,1,100,261.0,2.61
00003770474OSG1,T39_RY,B,1,100,261.0,2.61
00003770475OSG1,T39_RY,B,1,100,261.0,2.61
00003770476OSG1,T39_RY,B,1,100,261.0,2.61
00003770477OSG1,T39_RY,B,1,100,261.0,2.61
00003770478OSG1,T39_RY,B,1,100,261.0,2.61
00003770479OSG1,T39_RY,B,1,100,261.0,2.61
00003770480OSG1,T39_RY,B,1,100,261.0,2.61
00003770481OSG1,T39_RY,B,1,100,261.0,2.61
00003770482OSG1,T39_RY,B,1,100,261.0,2.61
00003770483OSG1,T39_RY,B,1,100,261.0,2.61
00003770484OSG1,T39_RY,B,1,100,261.0,2.61
00003770485OSG1,T39_RY,B,1,100,261.0,2.61
00003770486OSG1,T39_RY,B,1,100,261.0,2.61
00003770487OSG1,T39_RY,B,1,100,261.0,2.61
00003770488OSG1,T39_RY,B,1,100,261.0,2.61
00003770489OSG1,T39_RY,B,1,100,261.0,2.61
00003770490OSG1,T39_RY,B,1,100,261.0,2.61
00003770491OSG1,T39_RY,B,1,100,261.0,2.61
00003770492OSG1,T39_RY,B,1,100,261.0,2.61
00003770493OSG1,T39_RY,B,1,100,261.0,2.61
00003770494OSG1,T39_RY,B,1,100,261.0,2.61
00003770495OSG1,T39_RY,B,1,100,261.0,2.61
00003770496OSG1,T39_RY,B,1,100,261.0,2.61
00003770497OSG1,T39_RY,B,1,100,261.0,2.61
00003770498OSG1,T39_RY,B,1,100,261.0,2.61
00003770500OSG1,T39_RY,B,1,100,261.0,2.61
00003770501OSG1,T39_RY,B,1,100,261.0,2.61
00003770502OSG1,T39_RY,B,1,100,261.0,2.61
00003770503OSG1,T39_RY,B,1,100,261.0,2.61
00003770504OSG1,T39_RY,B,1,100,261.0,2.61
00003770505OSG1,T39_RY,B,1,100,261.0,2.61
00003770506OSG1,T39_RY,B,1,100,261.0,2.61
00003770507OSG1,ME8U_RY,B,11,65900,126528.0,1.92
00003770508OSG1,T39_RY,B,1,100,261.0,2.61
00003770509OSG1,T39_RY,B,1,100,261.0,2.61
00003770510OSG1,T39_RY,B,1,100,261.0,2.61
00003770511OSG1,T39_RY,B,1,100,261.0,2.61
00003770512OSG1,T39_RY,B,1,100,261.0,2.61
00003770513OSG1,T39_RY,B,1,100,261.0,2.61
00003770514OSG1,T39_RY,B,1,100,261.0,2.61
00003770515OSG1,T39_RY,B,1,100,261.0,2.61
00003770516OSG1,T39_RY,B,1,100,261.0,2.61
00003770517OSG1,T39_RY,B,1,100,261.0,2.61
00003770518OSG1,T39_RY,B,1,100,261.0,2.61
00003770519OSG1,T39_RY,B,1,100,261.0,2.61
00003770520OSG1,T39_RY,B,1,100,261.0,2.61
00003770521OSG1,T39_RY,B,1,100,261.0,2.61
00003770522OSG1,T39_RY,B,1,100,261.0,2.61
00003770523OSG1,T39_RY,B,1,100,261.0,2.61
00003770524OSG1,T39_RY,B,1,100,261.0,2.61
00003770525OSG1,T39_RY,B,1,100,261.0,2.61
00003770526OSG1,T39_RY,B,1,100,261.0,2.61
00003770527OSG1,T39_RY,B,1,100,261.0,2.61
00003770528OSG1,T39_RY,B,1,100,261.0,2.61
00003770529OSG1,T39_RY,B,1,100,261.0,2.61
00003770530OSG1,T39_RY,B,1,100,261.0,2.61
00003770531OSG1,T39_RY,B,1,100,261.0,2.61
00003770532OSG1,T39_RY,B,1,100,261.0,2.61
00003770533OSG1,T39_RY,B,1,100,261.0,2.61
00003770534OSG1,T39_RY,B,1,100,261.0,2.61
00003770535OSG1,T39_RY,B,1,100,261.0,2.61
00003770536OSG1,T39_RY,B,1,100,261.0,2.61
00003770537OSG1,T39_RY,B,1,100,261.0,2.61
00003770538OSG1,T39_RY,B,1,100,261.0,2.61
00003770539OSG1,T39_RY,B,1,100,261.0,2.61
00003770540OSG1,T39_RY,B,1,100,261.0,2.61
00003770541OSG1,T39_RY,B,1,100,261.0,2.61
00003770542OSG1,T39_RY,B,1,100,261.0,2.61
00003770543OSG1,T39_RY,B,1,100,261.0,2.61
00003770544OSG1,T39_RY,B,1,100,261.0,2.61
00003770545OSG1,T39_RY,B,1,100,261.0,2.61
00003770546OSG1,T39_RY,B,1,100,261.0,2.61
00003770547OSG1,T39_RY,B,1,100,261.0,2.61
00003770548OSG1,T39_RY,B,1,100,261.0,2.61
00003770549OSG1,T39_RY,B,1,100,261.0,2.61
00003770550OSG1,T39_RY,B,1,100,261.0,2.61
00003770551OSG1,T39_RY,B,1,100,261.0,2.61
00003770552OSG1,T39_RY,B,1,100,261.0,2.61
00003770553OSG1,T39_RY,B,1,100,261.0,2.61
00003770554OSG1,T39_RY,B,1,100,261.0,2.61
00003770555OSG1,T39_RY,B,1,100,261.0,2.61
00003770556OSG1,T39_RY,B,1,100,261.0,2.61
00003770557OSG1,T39_RY,B,1,100,261.0,2.61
00003770558OSG1,T39_RY,B,1,100,261.0,2.61
00003770559OSG1,T39_RY,B,1,100,261.0,2.61
00003770560OSG1,T39_RY,B,1,100,261.0,2.61
00003770561OSG1,T39_RY,B,1,100,261.0,2.61
00003770562OSG1,T39_RY,B,1,100,261.0,2.61
00003770563OSG1,T39_RY,B,1,100,261.0,2.61
00003770564OSG1,T39_RY,B,1,100,261.0,2.61
00003770565OSG1,T39_RY,B,1,100,261.0,2.61
00003770566OSG1,T39_RY,B,1,100,261.0,2.61
00003770567OSG1,T39_RY,B,1,100,261.0,2.61
00003770568OSG1,T39_RY,B,1,100,261.0,2.61
00003770569OSG1,T39_RY,B,1,100,261.0,2.61
00003770570OSG1,T39_RY,B,1,100,261.0,2.61
00003770571OSG1,T39_RY,B,1,100,261.0,2.61
00003770572OSG1,T39_RY,B,1,100,261.0,2.61
00003770573OSG1,T39_RY,B,1,100,261.0,2.61
00003770574OSG1,T39_RY,B,1,100,261.0,2.61
00003770575OSG1,T39_RY,B,1,100,261.0,2.61
00003770576OSG1,T39_RY,B,1,100,261.0,2.61
00003770577OSG1,T39_RY,B,1,100,261.0,2.61
00003770578OSG1,T39_RY,B,1,100,261.0,2.61
00003770579OSG1,T39_RY,B,1,100,261.0,2.61
00003770580OSG1,T39_RY,B,1,100,261.0,2.61
00003770581OSG1,T39_RY,B,1,100,261.0,2.61
00003770582OSG1,T39_RY,B,1,100,261.0,2.61
00003770583OSG1,T39_RY,B,1,100,261.0,2.61
00003770584OSG1,T39_RY,B,1,100,261.0,2.61
00003770585OSG1,T39_RY,B,1,100,261.0,2.61
00003770586OSG1,T39_RY,B,1,100,261.0,2.61
00003770587OSG1,T39_RY,B,1,100,261.0,2.61
00003770588OSG1,T39_RY,B,1,100,261.0,2.61
00003770589OSG1,T39_RY,B,1,100,261.0,2.61
00003770590OSG1,T39_RY,B,1,100,261.0,2.61
00003770591OSG1,T39_RY,B,1,100,261.0,2.61
00003770592OSG1,T39_RY,B,1,100,261.0,2.61
00003770593OSG1,T39_RY,B,1,100,261.0,2.61
00003770594OSG1,T39_RY,B,1,100,261.0,2.61
00003770595OSG1,T39_RY,B,1,100,261.0,2.61
00003770596OSG1,T39_RY,B,1,100,261.0,2.61
00003770597OSG1,T39_RY,B,1,100,261.0,2.61
00003770598OSG1,T39_RY,B,1,100,261.0,2.61
00003770599OSG1,T39_RY,B,1,100,261.0,2.61
00003770600OSG1,T39_RY,B,1,100,261.0,2.61
00003770601OSG1,T39_RY,B,1,100,261.0,2.61
00003770602OSG1,T39_RY,B,1,100,261.0,2.61
00003770603OSG1,T39_RY,B,1,100,261.0,2.61
00003770604OSG1,T39_RY,B,1,100,261.0,2.61
00003770605OSG1,T39_RY,B,1,100,261.0,2.61
00003770606OSG1,T39_RY,B,1,100,261.0,2.61
00003770607OSG1,T39_RY,B,1,100,261.0,2.61
00003770608OSG1,T39_RY,B,1,100,261.0,2.61
00003770609OSG1,T39_RY,B,1,100,261.0,2.61
00003770610OSG1,T39_RY,B,1,100,261.0,2.61
00003770611OSG1,T39_RY,B,1,100,261.0,2.61
00003770612OSG1,T39_RY,B,1,100,261.0,2.61
00003770613OSG1,T39_RY,B,1,100,261.0,2.61
00003770614OSG1,T39_RY,B,1,100,261.0,2.61
00003770615OSG1,T39_RY,B,1,100,261.0,2.61
00003770616OSG1,T39_RY,B,1,100,261.0,2.61
00003770617OSG1,T39_RY,B,1,100,261.0,2.61
00003770618OSG1,T39_RY,B,1,100,261.0,2.61
00003770619OSG1,T39_RY,B,1,100,261.0,2.61
00003770620OSG1,T39_RY,B,1,100,261.0,2.61
00003770621OSG1,T39_RY,B,1,100,261.0,2.61
00003770622OSG1,T39_RY,B,1,100,261.0,2.61
00003770623OSG1,T39_RY,B,1,100,261.0,2.61
00003770624OSG1,T39_RY,B,1,100,261.0,2.61
00003770625OSG1,T39_RY,B,1,100,261.0,2.61
00003770626OSG1,T39_RY,B,1,100,261.0,2.61
00003770627OSG1,T39_RY,B,1,100,261.0,2.61
00003770628OSG1,T39_RY,B,1,100,261.0,2.61
00003770629OSG1,T39_RY,B,1,100,261.0,2.61
00003770630OSG1,T39_RY,B,1,100,261.0,2.61
00003770631OSG1,T39_RY,B,1,100,261.0,2.61
00003770632OSG1,T39_RY,B,1,100,261.0,2.61
00003770633OSG1,T39_RY,B,1,100,261.0,2.61
00003770634OSG1,T39_RY,B,1,100,261.0,2.61
00003770635OSG1,T39_RY,B,1,100,261.0,2.61
00003770636OSG1,T39_RY,B,1,100,261.0,2.61
00003770637OSG1,T39_RY,B,1,100,261.0,2.61
00003770638OSG1,T39_RY,B,1,100,261.0,2.61
00003770639OSG1,T39_RY,B,1,100,261.0,2.61
00003770640OSG1,T39_RY,B,1,100,261.0,2.61
00003770641OSG1,T39_RY,B,1,100,261.0,2.61
00003770642OSG1,T39_RY,B,1,100,261.0,2.61
00003770643OSG1,T39_RY,B,1,100,261.0,2.61
00003770644OSG1,T39_RY,B,1,100,261.0,2.61
00003770645OSG1,T39_RY,B,1,100,261.0,2.61
00003770646OSG1,T39_RY,B,1,100,261.0,2.61
00003770647OSG1,T39_RY,B,1,100,261.0,2.61
00003770648OSG1,T39_RY,B,1,100,261.0,2.61
00003770649OSG1,T39_RY,B,1,100,261.0,2.61
00003770650OSG1,T39_RY,B,1,100,261.0,2.61
00003770651OSG1,T39_RY,B,1,100,261.0,2.61
00003770652OSG1,T39_RY,B,1,100,261.0,2.61
00003770653OSG1,T39_RY,B,1,100,261.0,2.61
00003770654OSG1,T39_RY,B,1,100,261.0,2.61
00003770655OSG1,T39_RY,B,1,100,261.0,2.61
00003770656OSG1,T39_RY,B,1,100,261.0,2.61
00003770657OSG1,T39_RY,B,1,100,261.0,2.61
00003770658OSG1,T39_RY,B,1,100,261.0,2.61
00003770659OSG1,T39_RY,B,1,100,261.0,2.61
00003770660OSG1,T39_RY,B,1,100,261.0,2.61
00003770661OSG1,T39_RY,B,1,100,261.0,2.61
00003770662OSG1,T39_RY,B,1,100,261.0,2.61
00003770663OSG1,T39_RY,B,1,100,261.0,2.61
00003770664OSG1,T39_RY,B,1,100,261.0,2.61
00003770665OSG1,T39_RY,B,1,100,261.0,2.61
00003770666OSG1,T39_RY,B,1,100,261.0,2.61
00003770667OSG1,T39_RY,B,1,100,261.0,2.61
00003770668OSG1,T39_RY,B,1,100,261.0,2.61
00003770669OSG1,T39_RY,B,1,100,261.0,2.61
00003770670OSG1,T39_RY,B,1,100,261.0,2.61
00003770671OSG1,T39_RY,B,1,100,261.0,2.61
00003770672OSG1,T39_RY,B,1,100,261.0,2.61
00003770673OSG1,T39_RY,B,1,100,261.0,2.61
00003770674OSG1,T39_RY,B,1,100,261.0,2.61
00003770675OSG1,T39_RY,B,1,100,261.0,2.61
00003770676OSG1,T39_RY,B,1,100,261.0,2.61
00003770677OSG1,T39_RY,B,1,100,261.0,2.61
00003770678OSG1,T39_RY,B,1,100,261.0,2.61
00003770679OSG1,T39_RY,B,1,100,261.0,2.61
00003770680OSG1,T39_RY,B,1,100,261.0,2.61
00003770681OSG1,T39_RY,B,1,100,261.0,2.61
00003770682OSG1,T39_RY,B,1,100,261.0,2.61
00003770683OSG1,T39_RY,B,1,100,261.0,2.61
00003770684OSG1,T39_RY,B,1,100,261.0,2.61
00003770685OSG1,T39_RY,B,1,100,261.0,2.61
00003770686OSG1,T39_RY,B,1,100,261.0,2.61
00003770687OSG1,T39_RY,B,1,100,261.0,2.61
00003770688OSG1,T39_RY,B,1,100,261.0,2.61
00003770689OSG1,T39_RY,B,1,100,261.0,2.61
00003770690OSG1,T39_RY,B,1,100,261.0,2.61
00003770691OSG1,T39_RY,B,1,100,261.0,2.61
00003770692OSG1,T39_RY,B,1,100,261.0,2.61
00003770693OSG1,T39_RY,B,1,100,261.0,2.61
00003770694OSG1,T39_RY,B,1,100,261.0,2.61
00003770695OSG1,T39_RY,B,1,100,261.0,2.61
00003770696OSG1,T39_RY,B,1,100,261.0,2.61
00003770697OSG1,T39_RY,B,1,100,261.0,2.61
00003770698OSG1,T39_RY,B,1,100,261.0,2.61
00003770699OSG1,T39_RY,B,1,100,261.0,2.61
00003770700OSG1,T39_RY,B,1,100,261.0,2.61
00003770701OSG1,T39_RY,B,1,100,261.0,2.61
00003770702OSG1,T39_RY,B,1,100,261.0,2.61
00003770703OSG1,T39_RY,B,1,100,261.0,2.61
00003770704OSG1,T39_RY,B,1,100,261.0,2.61
00003770705OSG1,T39_RY,B,1,100,261.0,2.61
00003770706OSG1,T39_RY,B,1,100,261.0,2.61
00003770707OSG1,T39_RY,B,1,100,261.0,2.61
00003770709OSG1,T39_RY,B,1,100,261.0,2.61
00003770710OSG1,T39_RY,B,1,100,261.0,2.61
00003770711OSG1,T39_RY,B,1,100,261.0,2.61
00003770712OSG1,T39_RY,B,1,100,261.0,2.61
00003770713OSG1,T39_RY,B,1,100,261.0,2.61
00003770714OSG1,T39_RY,B,1,100,261.0,2.61
00003770715OSG1,T39_RY,B,1,100,261.0,2.61
00003770716OSG1,T39_RY,B,1,100,261.0,2.61
00003770717OSG1,T39_RY,B,1,100,261.0,2.61
00003770718OSG1,T39_RY,B,1,100,261.0,2.61
00003770719OSG1,T39_RY,B,1,100,261.0,2.61
00003770720OSG1,T39_RY,B,1,100,261.0,2.61
00003770721OSG1,T39_RY,B,1,100,261.0,2.61
00003770722OSG1,T39_RY,B,1,100,261.0,2.61
00003770723OSG1,T39_RY,B,1,100,261.0,2.61
00003770724OSG1,T39_RY,B,1,100,261.0,2.61
00003770725OSG1,T39_RY,B,1,100,261.0,2.61
00003770726OSG1,T39_RY,B,1,100,261.0,2.61
00003770727OSG1,T39_RY,B,1,100,261.0,2.61
00003770728OSG1,T39_RY,B,1,100,261.0,2.61
00003770729OSG1,T39_RY,B,1,100,261.0,2.61
00003770730OSG1,T39_RY,B,1,100,261.0,2.61
00003770731OSG1,T39_RY,B,1,100,261.0,2.61
00003770732OSG1,T39_RY,B,1,100,261.0,2.61
00003770733OSG1,T39_RY,B,1,100,261.0,2.61
00003770734OSG1,T39_RY,B,1,100,261.0,2.61
00003770735OSG1,T39_RY,B,1,100,261.0,2.61
00003770736OSG1,T39_RY,B,1,100,261.0,2.61
00003770737OSG1,T39_RY,B,1,100,261.0,2.61
00003770738OSG1,T39_RY,B,1,100,261.0,2.61
00003770739OSG1,T39_RY,B,1,100,261.0,2.61
00003770740OSG1,T39_RY,B,1,100,261.0,2.61
00003770741OSG1,T39_RY,B,1,100,261.0,2.61
00003770742OSG1,T39_RY,B,1,100,261.0,2.61
00003770743OSG1,T39_RY,B,1,100,261.0,2.61
00003770744OSG1,T39_RY,B,1,100,261.0,2.61
00003770745OSG1,T39_RY,B,1,100,261.0,2.61
00003770746OSG1,T39_RY,B,1,100,261.0,2.61
00003770747OSG1,T39_RY,B,1,100,261.0,2.61
00003770748OSG1,T39_RY,B,1,100,261.0,2.61
00003770749OSG1,T39_RY,B,1,100,261.0,2.61
00003770750OSG1,T39_RY,B,1,100,261.0,2.61
00003770751OSG1,T39_RY,B,1,100,261.0,2.61
00003770752OSG1,T39_RY,B,1,100,261.0,2.61
00003770753OSG1,T39_RY,B,1,100,261.0,2.61
00003770754OSG1,T39_RY,B,1,100,261.0,2.61
00003770755OSG1,T39_RY,B,1,100,261.0,2.61
00003770756OSG1,T39_RY,B,1,100,261.0,2.61
00003770757OSG1,T39_RY,B,1,100,261.0,2.61
00003770758OSG1,T39_RY,B,1,100,261.0,2.61
00003770759OSG1,T39_RY,B,1,100,261.0,2.61
00003770760OSG1,T39_RY,B,1,100,261.0,2.61
00003770761OSG1,T39_RY,B,1,100,261.0,2.61
00003770762OSG1,T39_RY,B,1,100,261.0,2.61
00003770763OSG1,T39_RY,B,1,100,261.0,2.61
00003770764OSG1,T39_RY,B,1,100,261.0,2.61
00003770765OSG1,T39_RY,B,1,100,261.0,2.61
00003770766OSG1,T39_RY,B,1,100,261.0,2.61
00003770767OSG1,T39_RY,B,1,100,261.0,2.61
00003770768OSG1,T39_RY,B,1,100,261.0,2.61
00003770769OSG1,T39_RY,B,1,100,261.0,2.61
00003770770OSG1,T39_RY,B,1,100,261.0,2.61
00003770771OSG1,T39_RY,B,1,100,261.0,2.61
00003770772OSG1,T39_RY,B,1,100,261.0,2.61
00003770773OSG1,T39_RY,B,1,100,261.0,2.61
00003770774OSG1,T39_RY,B,1,100,261.0,2.61
00003770775OSG1,T39_RY,B,1,100,261.0,2.61
00003770776OSG1,T39_RY,B,1,100,261.0,2.61
00003770777OSG1,T39_RY,B,1,100,261.0,2.61
00003770778OSG1,T39_RY,B,1,100,261.0,2.61
00003770779OSG1,T39_RY,B,1,100,261.0,2.61
00003770780OSG1,T39_RY,B,1,100,261.0,2.61
00003770781OSG1,T39_RY,B,1,100,261.0,2.61
00003770782OSG1,T39_RY,B,1,100,261.0,2.61
00003770783OSG1,T39_RY,B,1,100,261.0,2.61
00003770784OSG1,T39_RY,B,1,100,261.0,2.61
00003770785OSG1,T39_RY,B,1,100,261.0,2.61
00003770786OSG1,T39_RY,B,1,100,261.0,2.61
00003770788OSG1,T39_RY,B,1,100,261.0,2.61
00003770789OSG1,T39_RY,B,1,100,261.0,2.61
00003770790OSG1,T39_RY,B,1,100,261.0,2.61
00003770791OSG1,T39_RY,B,1,100,261.0,2.61
00003770792OSG1,T39_RY,B,1,100,261.0,2.61
00003770793OSG1,T39_RY,B,1,100,261.0,2.61
00003770794OSG1,T39_RY,B,1,100,261.0,2.61
00003770795OSG1,T39_RY,B,1,100,261.0,2.61
00003770796OSG1,T39_RY,B,1,100,261.0,2.61
00003770797OSG1,T39_RY,B,1,100,261.0,2.61
00003770798OSG1,A17U_RY,S,1,100,264.0,2.64
00003770799OSG1,A17U_RY,S,1,100,264.0,2.64
00003770800OSG1,A17U_RY,S,1,100,264.0,2.64
00003770801OSG1,A17U_RY,S,1,100,264.0,2.64
00003770802OSG1,A17U_RY,S,1,100,264.0,2.64
00003770803OSG1,A17U_RY,S,1,100,264.0,2.64
00003770804OSG1,A17U_RY,S,1,100,264.0,2.64
00003770805OSG1,A17U_RY,S,1,100,264.0,2.64
